full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,label
@Mdy_Asmara1701 Ga ada yg ributin mesin berbasis BBM mengandung etanol yg diributin itu pembeli(pemilik SPBU swasta) order murni base oil(BBM) ke pertamina tapi dikasih ada etanolnya mereka punya racikannya tersendiri utk jadi BBM. Disitulah nilai kualitas masing2 SPBU swasta dgn pertamina.,mdyasmara ributin mesin berbasis mengandung etanol diributin pembelipemilik spbu swasta order murni base oilbbm pertamina tapi dikasih etanolnya mereka punya racikannya tersendiri jadi disitulah nilai kualitas masing spbu swasta pertamina,mdyasmara meributkan mesin berbasis mengandung etanol diributin pembelipemilik spbu swasta order murni base oilbbm pertamina tapi dikasih etanolnya mereka punya racikannya tersendiri jadi disitulah nilai kualitas masing spbu swasta pertamina,"['mdyasmara', 'meributkan', 'mesin', 'berbasis', 'mengandung', 'etanol', 'diributin', 'pembelipemilik', 'spbu', 'swasta', 'order', 'murni', 'base', 'oilbbm', 'pertamina', 'tapi', 'dikasih', 'etanolnya', 'mereka', 'punya', 'racikannya', 'tersendiri', 'jadi', 'disitulah', 'nilai', 'kualitas', 'masing', 'spbu', 'swasta', 'pertamina']","['mdyasmara', 'meributkan', 'mesin', 'berbasis', 'mengandung', 'etanol', 'diributin', 'pembelipemilik', 'spbu', 'swasta', 'order', 'murni', 'base', 'oilbbm', 'pertamina', 'dikasih', 'etanolnya', 'racikannya', 'tersendiri', 'disitulah', 'nilai', 'kualitas', 'spbu', 'swasta', 'pertamina']",mdyasmara ribut mesin bas kandung etanol diributin pembelipemilik spbu swasta order murni base oilbbm pertamina kasih etanol racik sendiri situ nilai kualitas spbu swasta pertamina,
@msaid_didu @prabowo @pertamina KOMISARIS NYA TOLOL YA!!! MABOK KEBANYAKAN MINUM BENSIN ETANOL @bumn_idn,msaiddidu prabowo pertamina komisaris tolol mabok kebanyakan minum bensin etanol bumnidn,msaiddidu prabowo pertamina komisaris tolol mabok kebanyakan minum bensin etanol bumnidn,"['msaiddidu', 'prabowo', 'pertamina', 'komisaris', 'tolol', 'mabok', 'kebanyakan', 'minum', 'bensin', 'etanol', 'bumnidn']","['msaiddidu', 'prabowo', 'pertamina', 'komisaris', 'tolol', 'mabok', 'kebanyakan', 'minum', 'bensin', 'etanol', 'bumnidn']",msaiddidu prabowo pertamina komisaris tolol mabok banyak minum bensin etanol bumnidn,
@e100ss Paling pertamina trial 50%etanol tp meneng2an,ess paling pertamina trial etanol menengan,ess paling pertamina trial etanol menengan,"['ess', 'paling', 'pertamina', 'trial', 'etanol', 'menengan']","['ess', 'pertamina', 'trial', 'etanol', 'menengan']",ess pertamina trial etanol neng,
@ikgf244 Ya tu di pom. Rencana kan tahun depan mau dioplos sama etanol 10%. Menurutku dr sekarang aslinya udah 10%. Bhkan aku yakin ada yg lebih dr 10% lagi dr kasus2 korupsi pertamina yg terjadi,ikgf rencana tahun depan dioplos sama etanol menurutku sekarang aslinya udah bhkan yakin lebih lagi kasus korupsi pertamina terjadi,ikgf rencana tahun depan dioplos sama etanol menurutku sekarang aslinya sudah bhkan yakin lebih lagi kasus korupsi pertamina terjadi,"['ikgf', 'rencana', 'tahun', 'depan', 'dioplos', 'sama', 'etanol', 'menurutku', 'sekarang', 'aslinya', 'sudah', 'bhkan', 'yakin', 'lebih', 'lagi', 'kasus', 'korupsi', 'pertamina', 'terjadi']","['ikgf', 'rencana', 'dioplos', 'etanol', 'menurutku', 'aslinya', 'bhkan', 'korupsi', 'pertamina']",ikgf rencana oplos etanol turut asli bhkan korupsi pertamina,
@sbyfess Pertamina campur etanol 3% wes mbrebet padahal taun ngarep campuran etanole jadi 10%‍,sbyfess pertamina campur etanol mbrebet padahal taun ngarep campuran etanole jadi,sbyfess pertamina campur etanol mbrebet padahal tahun mengharap campuran etanole jadi,"['sbyfess', 'pertamina', 'campur', 'etanol', 'mbrebet', 'padahal', 'tahun', 'mengharap', 'campuran', 'etanole', 'jadi']","['sbyfess', 'pertamina', 'campur', 'etanol', 'mbrebet', 'mengharap', 'campuran', 'etanole']",sbyfess pertamina campur etanol mbrebet harap campur etanole,
Menteri ESDM Bahlil Lahadalia bilang pemerintah bakal terapin kalo bensin campuran etanol (E10) pada tahun 2027. Karena itu pihaknya bakal ngirim tim ke Brasil buat belajar pengembangan bioetanol. #pdiperjuangan #anggotafraksipdiperjuangan #etanol #bbm #pertamina https://t.co/bBWr0Wx2pu,menteri esdm bahlil lahadalia bilang pemerintah bakal terapin kalo bensin campuran etanol pada tahun  karena pihaknya bakal ngirim brasil buat belajar pengembangan bioetanol pdiperjuangan anggotafraksipdiperjuangan etanol pertamina tcobbwrwxpu,menteri esdm bahlil lahadalia bilang pemerintah bakal terapin kalau bensin campuran etanol pada tahun karena pihaknya bakal mengirim brasil buat belajar pengembangan bioetanol pdiperjuangan anggotafraksipdiperjuangan etanol pertamina tcobbwrwxpu,"['menteri', 'esdm', 'bahlil', 'lahadalia', 'bilang', 'pemerintah', 'bakal', 'terapin', 'kalau', 'bensin', 'campuran', 'etanol', 'pada', 'tahun', 'karena', 'pihaknya', 'bakal', 'mengirim', 'brasil', 'buat', 'belajar', 'pengembangan', 'bioetanol', 'pdiperjuangan', 'anggotafraksipdiperjuangan', 'etanol', 'pertamina', 'tcobbwrwxpu']","['menteri', 'esdm', 'bahlil', 'lahadalia', 'bilang', 'pemerintah', 'terapin', 'bensin', 'campuran', 'etanol', 'mengirim', 'brasil', 'belajar', 'pengembangan', 'bioetanol', 'pdiperjuangan', 'anggotafraksipdiperjuangan', 'etanol', 'pertamina', 'tcobbwrwxpu']",menteri esdm bahlil lahadalia bilang perintah terapin bensin campur etanol kirim brasil ajar kembang bioetanol pdiperjuangan anggotafraksipdiperjuangan etanol pertamina tcobbwrwxpu,
@DayangIndah4 Haha santai aja! Tapi kalau mau aman pakai BBM sesuai rekomendasi pabrik mobilmu. Pertamina konfirmasi Pertalite nggak dicampur etanol (sumber resmi Okt 2025). Rawat mesin biar awet nggak perlu ganti baru deh. ,dayangindah haha santai tapi kalau aman pakai sesuai rekomendasi pabrik mobilmu pertamina konfirmasi pertalite nggak dicampur etanol sumber resmi  rawat mesin biar awet nggak perlu ganti baru,dayangindah haha santai tapi kalau aman pakai sesuai rekomendasi pabrik mobilmu pertamina konfirmasi pertalite tidak dicampur etanol sumber resmi rawat mesin biar awet tidak perlu ganti baru,"['dayangindah', 'haha', 'santai', 'tapi', 'kalau', 'aman', 'pakai', 'sesuai', 'rekomendasi', 'pabrik', 'mobilmu', 'pertamina', 'konfirmasi', 'pertalite', 'tidak', 'dicampur', 'etanol', 'sumber', 'resmi', 'rawat', 'mesin', 'biar', 'awet', 'tidak', 'perlu', 'ganti', 'baru']","['dayangindah', 'haha', 'santai', 'aman', 'pakai', 'sesuai', 'rekomendasi', 'pabrik', 'mobilmu', 'pertamina', 'konfirmasi', 'pertalite', 'dicampur', 'etanol', 'sumber', 'resmi', 'rawat', 'mesin', 'biar', 'awet', 'ganti']",dayangindah haha santai aman pakai sesuai rekomendasi pabrik mobil pertamina konfirmasi pertalite campur etanol sumber resmi rawat mesin biar awet ganti,positive
@DayangIndah4 Ya kalau memang dicampur etanol bisa picu korosi karena sifat higroskopisnya. Tapi berdasarkan pernyataan resmi Pertamina (Oktober 2025) Pertalite tidak dicampur etanol. Cek langsung di situs mereka atau sumber terpercaya seperti CNBC atau Kompas untuk info terbaru.,dayangindah kalau memang dicampur etanol bisa picu korosi karena sifat higroskopisnya tapi berdasarkan pernyataan resmi pertamina oktober  pertalite tidak dicampur etanol langsung situs mereka atau sumber terpercaya seperti cnbc atau kompas untuk info terbaru,dayangindah kalau memang dicampur etanol bisa picu korosi karena sifat higroskopisnya tapi berdasarkan pernyataan resmi pertamina oktober pertalite tidak dicampur etanol langsung situs mereka atau sumber terpercaya seperti cnbc atau kompas untuk info terbaru,"['dayangindah', 'kalau', 'memang', 'dicampur', 'etanol', 'bisa', 'picu', 'korosi', 'karena', 'sifat', 'higroskopisnya', 'tapi', 'berdasarkan', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'tidak', 'dicampur', 'etanol', 'langsung', 'situs', 'mereka', 'atau', 'sumber', 'terpercaya', 'seperti', 'cnbc', 'atau', 'kompas', 'untuk', 'info', 'terbaru']","['dayangindah', 'dicampur', 'etanol', 'picu', 'korosi', 'sifat', 'higroskopisnya', 'berdasarkan', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'dicampur', 'etanol', 'langsung', 'situs', 'sumber', 'terpercaya', 'cnbc', 'kompas', 'info', 'terbaru']",dayangindah campur etanol picu korosi sifat higroskopis dasar nyata resmi pertamina oktober pertalite campur etanol langsung situs sumber percaya cnbc kompas info baru,
@DayangIndah4 Pertalite adalah bensin RON 90 dari pencampuran komponen hidrokarbon eks kilang (gasoline base) seperti nafta reformate dan alkylate plus aditif seperti deterjen untuk bersihkan mesin. Tidak ada etanol sesuai pernyataan Pertamina (Okt 2025). Sumber: Pertamina resmi.,dayangindah pertalite adalah bensin dari pencampuran komponen hidrokarbon kilang gasoline base seperti nafta reformate alkylate plus aditif seperti deterjen untuk bersihkan mesin tidak etanol sesuai pernyataan pertamina  sumber pertamina resmi,dayangindah pertalite adalah bensin dari pencampuran komponen hidrokarbon kilang gasoline base seperti nafta reformate alkylate plus aditif seperti deterjen untuk bersihkan mesin tidak etanol sesuai pernyataan pertamina sumber pertamina resmi,"['dayangindah', 'pertalite', 'adalah', 'bensin', 'dari', 'pencampuran', 'komponen', 'hidrokarbon', 'kilang', 'gasoline', 'base', 'seperti', 'nafta', 'reformate', 'alkylate', 'plus', 'aditif', 'seperti', 'deterjen', 'untuk', 'bersihkan', 'mesin', 'tidak', 'etanol', 'sesuai', 'pernyataan', 'pertamina', 'sumber', 'pertamina', 'resmi']","['dayangindah', 'pertalite', 'bensin', 'pencampuran', 'komponen', 'hidrokarbon', 'kilang', 'gasoline', 'base', 'nafta', 'reformate', 'alkylate', 'plus', 'aditif', 'deterjen', 'bersihkan', 'mesin', 'etanol', 'sesuai', 'pernyataan', 'pertamina', 'sumber', 'pertamina', 'resmi']",dayangindah pertalite bensin campur komponen hidrokarbon kilang gasoline base nafta reformate alkylate plus aditif deterjen sih mesin etanol sesuai nyata pertamina sumber pertamina resmi,positive
@DayangIndah4 Pertalite (campuran hidrokarbon) + Etanol (C2H5OH) = campuran biofuel dengan oktan lebih tinggi kurangi emisi tapi etanol higroskopis (tarik air) bisa picu korosi jika air menumpuk. Tapi resmi Pertamina bilang Pertalite tak dicampur etanol (sumber: Pertamina Okt 2025). Versi,dayangindah pertalite campuran hidrokarbon etanol choh campuran biofuel dengan oktan lebih tinggi kurangi emisi tapi etanol higroskopis tarik bisa picu korosi jika menumpuk tapi resmi pertamina bilang pertalite dicampur etanol sumber pertamina  versi,dayangindah pertalite campuran hidrokarbon etanol choh campuran biofuel dengan oktan lebih tinggi kurangi emisi tapi etanol higroskopis tarik bisa picu korosi jika menumpuk tapi resmi pertamina bilang pertalite dicampur etanol sumber pertamina versi,"['dayangindah', 'pertalite', 'campuran', 'hidrokarbon', 'etanol', 'choh', 'campuran', 'biofuel', 'dengan', 'oktan', 'lebih', 'tinggi', 'kurangi', 'emisi', 'tapi', 'etanol', 'higroskopis', 'tarik', 'bisa', 'picu', 'korosi', 'jika', 'menumpuk', 'tapi', 'resmi', 'pertamina', 'bilang', 'pertalite', 'dicampur', 'etanol', 'sumber', 'pertamina', 'versi']","['dayangindah', 'pertalite', 'campuran', 'hidrokarbon', 'etanol', 'choh', 'campuran', 'biofuel', 'oktan', 'kurangi', 'emisi', 'etanol', 'higroskopis', 'tarik', 'picu', 'korosi', 'menumpuk', 'resmi', 'pertamina', 'bilang', 'pertalite', 'dicampur', 'etanol', 'sumber', 'pertamina', 'versi']",dayangindah pertalite campur hidrokarbon etanol choh campur biofuel oktan kurang emisi etanol higroskopis tarik picu korosi tumpuk resmi pertamina bilang pertalite campur etanol sumber pertamina versi,
@DayangIndah4 Paham analogimu seperti sisa kecil yang sulit dideteksi tapi ada. Tapi berdasarkan pernyataan resmi Pertamina (Oktober 2025) Pertalite memang tidak dicampur etanol dalam produksi atau distribusi. Jika ada jejak minimal (misalnya dari kontaminasi) itu tak signifikan dan tak picu,dayangindah paham analogimu seperti sisa kecil yang sulit dideteksi tapi tapi berdasarkan pernyataan resmi pertamina oktober  pertalite memang tidak dicampur etanol dalam produksi atau distribusi jika jejak minimal misalnya dari kontaminasi signifikan picu,dayangindah paham analogimu seperti sisa kecil yang sulit dideteksi tapi tapi berdasarkan pernyataan resmi pertamina oktober pertalite memang tidak dicampur etanol dalam produksi atau distribusi jika jejak minimal misalnya dari kontaminasi signifikan picu,"['dayangindah', 'paham', 'analogimu', 'seperti', 'sisa', 'kecil', 'yang', 'sulit', 'dideteksi', 'tapi', 'tapi', 'berdasarkan', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'memang', 'tidak', 'dicampur', 'etanol', 'dalam', 'produksi', 'atau', 'distribusi', 'jika', 'jejak', 'minimal', 'misalnya', 'dari', 'kontaminasi', 'signifikan', 'picu']","['dayangindah', 'paham', 'analogimu', 'sisa', 'sulit', 'dideteksi', 'berdasarkan', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'dicampur', 'etanol', 'produksi', 'distribusi', 'jejak', 'minimal', 'kontaminasi', 'signifikan', 'picu']",dayangindah paham analogi sisa sulit deteksi dasar nyata resmi pertamina oktober pertalite campur etanol produksi distribusi jejak minimal kontaminasi signifikan picu,
@DayangIndah4 Ya oke ganti topik aja. Menurut pernyataan resmi Pertamina (Oktober 2025) Pertalite tidak dicampur etanol dalam produksi maupun distribusi. Tapi secara umum etanol dicampur ke BBM untuk tingkatkan oktan kurangi emisi dan dukung biofuel bukan untuk hasilkan H2O langsung.,dayangindah ganti topik menurut pernyataan resmi pertamina oktober  pertalite tidak dicampur etanol dalam produksi maupun distribusi tapi secara umum etanol dicampur untuk tingkatkan oktan kurangi emisi dukung biofuel bukan untuk hasilkan langsung,dayangindah ganti topik menurut pernyataan resmi pertamina oktober pertalite tidak dicampur etanol dalam produksi maupun distribusi tapi secara umum etanol dicampur untuk tingkatkan oktan kurangi emisi dukung biofuel bukan untuk hasilkan langsung,"['dayangindah', 'ganti', 'topik', 'menurut', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'tidak', 'dicampur', 'etanol', 'dalam', 'produksi', 'maupun', 'distribusi', 'tapi', 'secara', 'umum', 'etanol', 'dicampur', 'untuk', 'tingkatkan', 'oktan', 'kurangi', 'emisi', 'dukung', 'biofuel', 'bukan', 'untuk', 'hasilkan', 'langsung']","['dayangindah', 'ganti', 'topik', 'pernyataan', 'resmi', 'pertamina', 'oktober', 'pertalite', 'dicampur', 'etanol', 'produksi', 'distribusi', 'etanol', 'dicampur', 'tingkatkan', 'oktan', 'kurangi', 'emisi', 'dukung', 'biofuel', 'hasilkan', 'langsung']",dayangindah ganti topik nyata resmi pertamina oktober pertalite campur etanol produksi distribusi etanol campur tingkat oktan kurang emisi dukung biofuel hasil langsung,
Direktur Utama Pertamina Patra Niaga Mars Ega Legowaputra menegaskan campuran etanol 10% untuk bahan bakar minyak (BBM) dapat mengurangi emisi karbon dan mengurangi ketergantungan terhadap energi fosil. https://t.co/gHwFTyG60r,direktur utama pertamina patra niaga mars legowaputra menegaskan campuran etanol untuk bahan bakar minyak dapat mengurangi emisi karbon mengurangi ketergantungan terhadap energi fosil tcoghwftygr,direktur utama pertamina patra niaga mars legowaputra menegaskan campuran etanol untuk bahan bakar minyak dapat mengurangi emisi karbon mengurangi ketergantungan terhadap energi fosil tcoghwftygr,"['direktur', 'utama', 'pertamina', 'patra', 'niaga', 'mars', 'legowaputra', 'menegaskan', 'campuran', 'etanol', 'untuk', 'bahan', 'bakar', 'minyak', 'dapat', 'mengurangi', 'emisi', 'karbon', 'mengurangi', 'ketergantungan', 'terhadap', 'energi', 'fosil', 'tcoghwftygr']","['direktur', 'utama', 'pertamina', 'patra', 'niaga', 'mars', 'legowaputra', 'campuran', 'etanol', 'bahan', 'bakar', 'minyak', 'mengurangi', 'emisi', 'karbon', 'mengurangi', 'ketergantungan', 'energi', 'fosil', 'tcoghwftygr']",direktur utama pertamina patra niaga mars legowaputra campur etanol bahan bakar minyak kurang emisi karbon kurang gantung energi fosil tcoghwftygr,
@kompascom Ach bicara etika udah basi pertamina 980 T pertalite jadi pertamax BBM dicampur etanol apa itu disebut etika,kompascom bicara etika udah basi pertamina pertalite jadi pertamax dicampur etanol disebut etika,kompascom bicara etika sudah basi pertamina pertalite jadi pertamax dicampur etanol disebut etika,"['kompascom', 'bicara', 'etika', 'sudah', 'basi', 'pertamina', 'pertalite', 'jadi', 'pertamax', 'dicampur', 'etanol', 'disebut', 'etika']","['kompascom', 'bicara', 'etika', 'basi', 'pertamina', 'pertalite', 'pertamax', 'dicampur', 'etanol', 'etika']",kompascom bicara etika basi pertamina pertalite pertamax campur etanol etika,
Sekarang kalo ke pertamina pas mau isi tetap bilang pertamax atau etanol sih???,sekarang kalo pertamina tetap bilang pertamax atau etanol,sekarang kalau pertamina tetap bilang pertamax atau etanol,"['sekarang', 'kalau', 'pertamina', 'tetap', 'bilang', 'pertamax', 'atau', 'etanol']","['pertamina', 'bilang', 'pertamax', 'etanol']",pertamina bilang pertamax etanol,
@SnaiperMask Yang bikin orang marah tuh ngomong wajib etanol pas lagi rame BBM Pertamina ditolak swasta gara2 ada etanol alias kayak kita mesen es teh tawar datengnya es teh manis Kan agak gimana gitu milih timingnya... Jadi melekat kesan wah ni orang cuma mo suksesin Pertamina ,snaipermask yang bikin orang marah ngomong wajib etanol lagi rame pertamina ditolak swasta gara etanol alias kayak kita mesen tawar datengnya manis agak gimana gitu milih timingnya jadi melekat kesan orang cuma suksesin pertamina,snaipermask yang bikin orang marah mengomong wajib etanol lagi rame pertamina ditolak swasta gara etanol alias kayak kita mesen tawar datengnya manis agak bagaimana begitu memilih timingnya jadi melekat kesan orang cuma suksesin pertamina,"['snaipermask', 'yang', 'bikin', 'orang', 'marah', 'mengomong', 'wajib', 'etanol', 'lagi', 'rame', 'pertamina', 'ditolak', 'swasta', 'gara', 'etanol', 'alias', 'kayak', 'kita', 'mesen', 'tawar', 'datengnya', 'manis', 'agak', 'bagaimana', 'begitu', 'memilih', 'timingnya', 'jadi', 'melekat', 'kesan', 'orang', 'cuma', 'suksesin', 'pertamina']","['snaipermask', 'bikin', 'orang', 'marah', 'mengomong', 'wajib', 'etanol', 'rame', 'pertamina', 'ditolak', 'swasta', 'gara', 'etanol', 'alias', 'kayak', 'mesen', 'tawar', 'datengnya', 'manis', 'memilih', 'timingnya', 'melekat', 'kesan', 'orang', 'suksesin', 'pertamina']",snaipermask bikin orang marah omong wajib etanol rame pertamina tolak swasta gara etanol alias kayak mesen tawar datengnya manis pilih timingnya lekat kesan orang suksesin pertamina,
