Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
aplikasi nya bagus di gunakan... mantap,aplikasi bagus gunakan mantap,aplikasi bagus gunakan mantap,"['aplikasi', 'bagus', 'gunakan', 'mantap']","['aplikasi', 'bagus', 'mantap']",aplikasi bagus mantap,3,positive
"piass bangett pak saya belanja disini dengan kebutuhan saya buat usaha seperti beli headlayerr , terimakasih shopeee😁😁✌️🙏🏻🙏🏻",piass bangett saya belanja disini dengan kebutuhan saya buat usaha seperti beli headlayerr terimakasih shopeee,piass banget saya belanja disini dengan kebutuhan saya buat usaha seperti beli headlayerr terimakasih shopeee,"['piass', 'banget', 'saya', 'belanja', 'disini', 'dengan', 'kebutuhan', 'saya', 'buat', 'usaha', 'seperti', 'beli', 'headlayerr', 'terimakasih', 'shopeee']","['piass', 'banget', 'belanja', 'kebutuhan', 'usaha', 'beli', 'headlayerr', 'terimakasih', 'shopeee']",piass banget belanja butuh usaha beli headlayerr terimakasih shopeee,6,positive
min knp GK bisa masuk ke halaman shopee pay nya GK bisa loginn!!!!?,bisa masuk halaman shopee bisa loginn,bisa masuk halaman shopee bisa loginn,"['bisa', 'masuk', 'halaman', 'shopee', 'bisa', 'loginn']","['masuk', 'halaman', 'shopee', 'loginn']",masuk halaman shopee loginn,-3,negative
baru pertama gabung sopy pay,baru pertama gabung sopy,baru pertama gabung sopy,"['baru', 'pertama', 'gabung', 'sopy']","['gabung', 'sopy']",gabung sopy,-5,negative
Yah yang ngasih bintang tinggi sebagian dari pihak shopee itu sendiri lawak,yang ngasih bintang tinggi sebagian dari pihak shopee sendiri lawak,yang mengasih bintang tinggi sebagian dari pihak shopee sendiri lawak,"['yang', 'mengasih', 'bintang', 'tinggi', 'sebagian', 'dari', 'pihak', 'shopee', 'sendiri', 'lawak']","['mengasih', 'bintang', 'shopee', 'lawak']",asih bintang shopee lawak,3,positive
topup saldo tapi ga masuk ke Spay. sedangkan saldo di bank udah kepotong,topup saldo tapi masuk spay sedangkan saldo bank udah kepotong,topup saldo tapi masuk spay sedangkan saldo bank sudah kepotong,"['topup', 'saldo', 'tapi', 'masuk', 'spay', 'sedangkan', 'saldo', 'bank', 'sudah', 'kepotong']","['topup', 'saldo', 'masuk', 'spay', 'saldo', 'bank', 'kepotong']",topup saldo masuk spay saldo bank potong,-1,negative
aplikasi yang simple & menarik,aplikasi yang simple menarik,aplikasi yang simple menarik,"['aplikasi', 'yang', 'simple', 'menarik']","['aplikasi', 'simple', 'menarik']",aplikasi simple tarik,1,positive
Shopee very good,shopee very good,shopee very good,"['shopee', 'very', 'good']","['shopee', 'very', 'good']",shopee very good,5,positive
"Sumpah demi apapun pake shopee enak banget, entah shopeepay atau shopee cs nya sat set gak ribet minta ganti akun yang udah upgrade langsung gercep no drama gak perlu waktu lama cukup email wa atau telpon atau dari aplikasinya langsung, sat set no drama di permudah. Gampang, recommended. Puass pake shopee ini real penilaian ku dari hati gak kaya apk sebelah apk hijau ojek ribet bertele-tele susah nya setengah mampus, tolong pertahankan terus ya kemudahan nya untuk shopee!!",sumpah demi apapun pake shopee enak banget entah shopeepay atau shopee ribet minta ganti akun yang udah upgrade langsung gercep drama perlu waktu lama cukup email atau telpon atau dari aplikasinya langsung drama permudah gampang recommended puass pake shopee real penilaian dari hati kaya sebelah hijau ojek ribet berteletele susah setengah mampus tolong pertahankan terus kemudahan untuk shopee,sumpah demi apapun pakai shopee enak banget entah shopeepay atau shopee ribet meminta ganti akun yang sudah upgrade langsung gercep drama perlu waktu lama cukup email atau telpon atau dari aplikasinya langsung drama permudah gampang recommended puass pakai shopee real penilaian dari hati kayak sebelah hijau ojek ribet berteletele susah setengah mampus tolong pertahankan terus kemudahan untuk shopee,"['sumpah', 'demi', 'apapun', 'pakai', 'shopee', 'enak', 'banget', 'entah', 'shopeepay', 'atau', 'shopee', 'ribet', 'meminta', 'ganti', 'akun', 'yang', 'sudah', 'upgrade', 'langsung', 'gercep', 'drama', 'perlu', 'waktu', 'lama', 'cukup', 'email', 'atau', 'telpon', 'atau', 'dari', 'aplikasinya', 'langsung', 'drama', 'permudah', 'gampang', 'recommended', 'puass', 'pakai', 'shopee', 'real', 'penilaian', 'dari', 'hati', 'kayak', 'sebelah', 'hijau', 'ojek', 'ribet', 'berteletele', 'susah', 'setengah', 'mampus', 'tolong', 'pertahankan', 'terus', 'kemudahan', 'untuk', 'shopee']","['sumpah', 'apapun', 'pakai', 'shopee', 'enak', 'banget', 'shopeepay', 'shopee', 'ribet', 'ganti', 'akun', 'upgrade', 'langsung', 'gercep', 'drama', 'email', 'telpon', 'aplikasinya', 'langsung', 'drama', 'permudah', 'gampang', 'recommended', 'puass', 'pakai', 'shopee', 'real', 'penilaian', 'hati', 'kayak', 'sebelah', 'hijau', 'ojek', 'ribet', 'berteletele', 'susah', 'mampus', 'tolong', 'pertahankan', 'kemudahan', 'shopee']",sumpah apa pakai shopee enak banget shopeepay shopee ribet ganti akun upgrade langsung gercep drama email telpon aplikasi langsung drama mudah gampang recommended puass pakai shopee real nilai hati kayak belah hijau ojek ribet berteletele susah mampus tolong tahan mudah shopee,7,positive
Shopee pay kenapa akun transaksi saya di bekukan padahala awalnya lancar tapi kenapa di bekukan,shopee kenapa akun transaksi saya bekukan padahala awalnya lancar tapi kenapa bekukan,shopee kenapa akun transaksi saya bekukan padahala awalnya lancar tapi kenapa bekukan,"['shopee', 'kenapa', 'akun', 'transaksi', 'saya', 'bekukan', 'padahala', 'awalnya', 'lancar', 'tapi', 'kenapa', 'bekukan']","['shopee', 'akun', 'transaksi', 'bekukan', 'padahala', 'lancar', 'bekukan']",shopee akun transaksi beku padahala lancar beku,8,positive
banyak promo,banyak promo,banyak promo,"['banyak', 'promo']",['promo'],promo,3,positive
sangat terbantu..,sangat terbantu,sangat terbantu,"['sangat', 'terbantu']",['terbantu'],bantu,3,positive
kinerjanya sangat lambat,kinerjanya sangat lambat,kinerjanya sangat lambat,"['kinerjanya', 'sangat', 'lambat']","['kinerjanya', 'lambat']",kerja lambat,3,positive
layanan mudah dan ada promo nya,layanan mudah promo,layanan mudah promo,"['layanan', 'mudah', 'promo']","['layanan', 'mudah', 'promo']",layan mudah promo,9,positive
Bayar belanjaan tinggal Klik,bayar belanjaan tinggal klik,bayar belanjaan tinggal klik,"['bayar', 'belanjaan', 'tinggal', 'klik']","['bayar', 'belanjaan', 'tinggal', 'klik']",bayar belanja tinggal klik,4,positive
mau transaksi gagal terus,transaksi gagal terus,transaksi gagal terus,"['transaksi', 'gagal', 'terus']","['transaksi', 'gagal']",transaksi gagal,0,neutral
"bagus, murah, bahan berkualitas, tepat waktu, pesanan tiba dengan awet tampa lecet sedikitpun 🥳🥳🥳",bagus murah bahan berkualitas tepat waktu pesanan tiba dengan awet tampa lecet sedikitpun,bagus murah bahan berkualitas tepat waktu pesanan tiba dengan awet tampa lecet sedikitpun,"['bagus', 'murah', 'bahan', 'berkualitas', 'tepat', 'waktu', 'pesanan', 'tiba', 'dengan', 'awet', 'tampa', 'lecet', 'sedikitpun']","['bagus', 'murah', 'bahan', 'berkualitas', 'pesanan', 'awet', 'tampa', 'lecet', 'sedikitpun']",bagus murah bahan kualitas pesan awet tampa lecet sedikit,4,positive
semoga lancar jaya selalu,semoga lancar jaya selalu,semoga lancar jaya selalu,"['semoga', 'lancar', 'jaya', 'selalu']","['semoga', 'lancar', 'jaya']",moga lancar jaya,9,positive
banyak bonusnya,banyak bonusnya,banyak bonusnya,"['banyak', 'bonusnya']",['bonusnya'],bonus,4,positive
"aplikasi e wallet yang cukup bagus, dan banyak promonyaa",aplikasi wallet yang cukup bagus banyak promonyaa,aplikasi wallet yang cukup bagus banyak promonyaa,"['aplikasi', 'wallet', 'yang', 'cukup', 'bagus', 'banyak', 'promonyaa']","['aplikasi', 'wallet', 'bagus', 'promonyaa']",aplikasi wallet bagus promonyaa,-2,negative
sangat bermanfaat semakin amanah,sangat bermanfaat semakin amanah,sangat bermanfaat semakin amanah,"['sangat', 'bermanfaat', 'semakin', 'amanah']","['bermanfaat', 'amanah']",manfaat amanah,10,positive
makin 👍mantap,makin mantap,makin mantap,"['makin', 'mantap']",['mantap'],mantap,5,positive
Masih Platform online shope terbaik,masih platform online shope terbaik,masih platform online shope terbaik,"['masih', 'platform', 'online', 'shope', 'terbaik']","['platform', 'online', 'shope', 'terbaik']",platform online shope baik,3,positive
mantab gaess,mantab gaess,mantab gaess,"['mantab', 'gaess']","['mantab', 'gaess']",mantab gaess,0,neutral
gila,gila,gila,['gila'],['gila'],gila,3,positive
"semoga amanah,Aamiin",semoga amanahaamiin,semoga amanahaamiin,"['semoga', 'amanahaamiin']","['semoga', 'amanahaamiin']",moga amanahaamiin,1,positive
"syaa cuman kesel saja saya akun shopy paylater nya dibekukan, padahal itu sudah sethin lebih, masih dibekukan",syaa cuman kesel saja saya akun shopy paylater dibekukan padahal sudah sethin lebih masih dibekukan,syaa cuman kesel saja saya akun shopy paylater dibekukan padahal sudah sethin lebih masih dibekukan,"['syaa', 'cuman', 'kesel', 'saja', 'saya', 'akun', 'shopy', 'paylater', 'dibekukan', 'padahal', 'sudah', 'sethin', 'lebih', 'masih', 'dibekukan']","['syaa', 'cuman', 'kesel', 'akun', 'shopy', 'paylater', 'dibekukan', 'sethin', 'dibekukan']",syaa cuman kesel akun shopy paylater beku sethin beku,-5,negative
mantap sangat membantu dan ganggat bermanfaat pokoknya,mantap sangat membantu ganggat bermanfaat pokoknya,mantap sangat membantu ganggat bermanfaat pokoknya,"['mantap', 'sangat', 'membantu', 'ganggat', 'bermanfaat', 'pokoknya']","['mantap', 'membantu', 'ganggat', 'bermanfaat', 'pokoknya']",mantap bantu ganggat manfaat pokok,16,positive
suka dengan aplikasi ini,suka dengan aplikasi,suka dengan aplikasi,"['suka', 'dengan', 'aplikasi']","['suka', 'aplikasi']",suka aplikasi,-1,negative
Bagus pokoknya semuanya,bagus pokoknya semuanya,bagus pokoknya semuanya,"['bagus', 'pokoknya', 'semuanya']","['bagus', 'pokoknya']",bagus pokok,5,positive
aplikasi nya sanggat bagusss,aplikasi sanggat bagusss,aplikasi sangat bagus,"['aplikasi', 'sangat', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus,-2,negative
mudah cara penggunaannya,mudah cara penggunaannya,mudah cara penggunaannya,"['mudah', 'cara', 'penggunaannya']","['mudah', 'penggunaannya']",mudah guna,5,positive
solusi ketika lagi kepepet,solusi ketika lagi kepepet,solusi ketika lagi kepepet,"['solusi', 'ketika', 'lagi', 'kepepet']","['solusi', 'kepepet']",solusi pepet,-2,negative
"Spaylater saya kok di bekuin padahal udah saya lunasin, saya udh beberapa kali komplen tetap masih di bekuin",spaylater saya bekuin padahal udah saya lunasin saya beberapa kali komplen tetap masih bekuin,spaylater saya bekuin padahal sudah saya lunasin saya beberapa kali komplen tetap masih bekuin,"['spaylater', 'saya', 'bekuin', 'padahal', 'sudah', 'saya', 'lunasin', 'saya', 'beberapa', 'kali', 'komplen', 'tetap', 'masih', 'bekuin']","['spaylater', 'bekuin', 'lunasin', 'kali', 'komplen', 'bekuin']",spaylater bekuin lunasin kali komplen bekuin,0,neutral
"oogin nya dipersulit karena ada event padahal udh lama login cuma"" hp kereset",oogin dipersulit karena event padahal lama login cuma kereset,oogin dipersulit karena event padahal lama login cuma kereset,"['oogin', 'dipersulit', 'karena', 'event', 'padahal', 'lama', 'login', 'cuma', 'kereset']","['oogin', 'dipersulit', 'event', 'login', 'kereset']",oogin sulit event login kereset,0,neutral
bolela,bolela,bolela,['bolela'],['bolela'],bolela,0,neutral
mantap keren,mantap keren,mantap keren,"['mantap', 'keren']","['mantap', 'keren']",mantap keren,5,positive
berguna,berguna,berguna,['berguna'],['berguna'],guna,1,positive
"Aplikasi Terpercaya di seluruh pelosok Negeri Indonesia 🇮🇩 Maupun Dunia mengakuinya sebagai simbol kepercayaan, Keren 👍🇮🇩",aplikasi terpercaya seluruh pelosok negeri indonesia maupun dunia mengakuinya sebagai simbol kepercayaan keren,aplikasi terpercaya seluruh pelosok negeri indonesia maupun dunia mengakuinya sebagai simbol kepercayaan keren,"['aplikasi', 'terpercaya', 'seluruh', 'pelosok', 'negeri', 'indonesia', 'maupun', 'dunia', 'mengakuinya', 'sebagai', 'simbol', 'kepercayaan', 'keren']","['aplikasi', 'terpercaya', 'pelosok', 'negeri', 'indonesia', 'dunia', 'mengakuinya', 'simbol', 'kepercayaan', 'keren']",aplikasi percaya pelosok negeri indonesia dunia aku simbol percaya keren,0,neutral
si bagus simpel,bagus simpel,bagus simpel,"['bagus', 'simpel']","['bagus', 'simpel']",bagus simpel,5,positive
mudah dan menguntungkan,mudah menguntungkan,mudah menguntungkan,"['mudah', 'menguntungkan']","['mudah', 'menguntungkan']",mudah untung,7,positive
mudah dan meriah,mudah meriah,mudah meriah,"['mudah', 'meriah']","['mudah', 'meriah']",mudah riah,7,positive
kasih 5 dulu klau ribet di kurang nanti,kasih dulu klau ribet kurang nanti,kasih dulu kalau ribet kurang nanti,"['kasih', 'dulu', 'kalau', 'ribet', 'kurang', 'nanti']","['kasih', 'ribet']",kasih ribet,-2,negative
"cocok untuk payment dalam belanja shopee, bisa juga membayar token listrik dan mengisi pulsa bagus sejauh ini tidak ada kendala",cocok untuk payment dalam belanja shopee bisa juga membayar token listrik mengisi pulsa bagus sejauh tidak kendala,cocok untuk payment dalam belanja shopee bisa juga membayar token listrik mengisi pulsa bagus sejauh tidak kendala,"['cocok', 'untuk', 'payment', 'dalam', 'belanja', 'shopee', 'bisa', 'juga', 'membayar', 'token', 'listrik', 'mengisi', 'pulsa', 'bagus', 'sejauh', 'tidak', 'kendala']","['cocok', 'payment', 'belanja', 'shopee', 'membayar', 'token', 'listrik', 'mengisi', 'pulsa', 'bagus', 'kendala']",cocok payment belanja shopee bayar token listrik isi pulsa bagus kendala,8,positive
sesuai harganya,sesuai harganya,sesuai harganya,"['sesuai', 'harganya']","['sesuai', 'harganya']",sesuai harga,6,positive
Wow nice lah,nice,nice,['nice'],['nice'],nice,4,positive
Barokalloh buat shopee,barokalloh buat shopee,barokalloh buat shopee,"['barokalloh', 'buat', 'shopee']","['barokalloh', 'shopee']",barokalloh shopee,0,neutral
lumayan gampang,lumayan gampang,lumayan gampang,"['lumayan', 'gampang']","['lumayan', 'gampang']",lumayan gampang,5,positive
layanan ok,layanan,layanan,['layanan'],['layanan'],layan,2,positive
tukang bohong,tukang bohong,tukang bohong,"['tukang', 'bohong']","['tukang', 'bohong']",tukang bohong,-7,negative
"gagal di acc terus, padahal isi data sudah benar, sudah sering belanja di shopee, tetep aja susah di acc",gagal terus padahal data sudah benar sudah sering belanja shopee tetep susah,gagal terus padahal data sudah benar sudah sering belanja shopee tetap susah,"['gagal', 'terus', 'padahal', 'data', 'sudah', 'benar', 'sudah', 'sering', 'belanja', 'shopee', 'tetap', 'susah']","['gagal', 'data', 'belanja', 'shopee', 'susah']",gagal data belanja shopee susah,-8,negative
aplikasi yang sangat membuat saya bahagia bisa mempermudahkan transaksi-transaksi kita butuhkan...,aplikasi yang sangat membuat saya bahagia bisa mempermudahkan transaksitransaksi kita butuhkan,aplikasi yang sangat membuat saya bahagia bisa mempermudahkan transaksitransaksi kita butuhkan,"['aplikasi', 'yang', 'sangat', 'membuat', 'saya', 'bahagia', 'bisa', 'mempermudahkan', 'transaksitransaksi', 'kita', 'butuhkan']","['aplikasi', 'bahagia', 'mempermudahkan', 'transaksitransaksi', 'butuhkan']",aplikasi bahagia mudah transaksitransaksi butuh,-1,negative
air pay internasional bisa kirim ke luarnegri,internasional bisa kirim luarnegri,internasional bisa kirim luarnegri,"['internasional', 'bisa', 'kirim', 'luarnegri']","['internasional', 'kirim', 'luarnegri']",internasional kirim luarnegri,2,positive
terlalu ribet untuk transaksi,terlalu ribet untuk transaksi,terlalu ribet untuk transaksi,"['terlalu', 'ribet', 'untuk', 'transaksi']","['ribet', 'transaksi']",ribet transaksi,0,neutral
"sangat baik, praktis, cepat dan sangat membantu untuk transaksi pembayaran barang belanjaan, 🩷🩷🩷🩷🩷🩷🩷🩷🌟🌟🌟🌟🌟🌟🌟",sangat baik praktis cepat sangat membantu untuk transaksi pembayaran barang belanjaan,sangat baik praktis cepat sangat membantu untuk transaksi pembayaran barang belanjaan,"['sangat', 'baik', 'praktis', 'cepat', 'sangat', 'membantu', 'untuk', 'transaksi', 'pembayaran', 'barang', 'belanjaan']","['praktis', 'cepat', 'membantu', 'transaksi', 'pembayaran', 'barang', 'belanjaan']",praktis cepat bantu transaksi bayar barang belanja,17,positive
mntap,mntap,mntap,['mntap'],['mntap'],mntap,0,neutral
Ciamik dan Friendly..Maju Terus,ciamik friendlymaju terus,ciamik friendlymaju terus,"['ciamik', 'friendlymaju', 'terus']","['ciamik', 'friendlymaju']",ciamik friendlymaju,0,neutral
pengajuan SPAYLATER saya di tolak terus,pengajuan spaylater saya tolak terus,pengajuan spaylater saya tolak terus,"['pengajuan', 'spaylater', 'saya', 'tolak', 'terus']","['pengajuan', 'spaylater', 'tolak']",aju spaylater tolak,-7,negative
banyak promo nya,banyak promo,banyak promo,"['banyak', 'promo']",['promo'],promo,3,positive
bagus sekali sesuai dengan harapan,bagus sekali sesuai dengan harapan,bagus sekali sesuai dengan harapan,"['bagus', 'sekali', 'sesuai', 'dengan', 'harapan']","['bagus', 'sesuai', 'harapan']",bagus sesuai harap,8,positive
pengajuan pinjaman saya selalu ditolak,pengajuan pinjaman saya selalu ditolak,pengajuan pinjaman saya selalu ditolak,"['pengajuan', 'pinjaman', 'saya', 'selalu', 'ditolak']","['pengajuan', 'pinjaman', 'ditolak']",aju pinjam tolak,-7,negative
saldo gratis 50rb Taikk,saldo gratis rb taikk,saldo gratis ribu taikk,"['saldo', 'gratis', 'ribu', 'taikk']","['saldo', 'gratis', 'ribu', 'taikk']",saldo gratis ribu taikk,6,positive
Alhamdulillah sangat membantu,alhamdulillah sangat membantu,alhamdulillah sangat membantu,"['alhamdulillah', 'sangat', 'membantu']","['alhamdulillah', 'membantu']",alhamdulillah bantu,8,positive
terasa lega,terasa lega,terasa lega,"['terasa', 'lega']",['lega'],lega,0,neutral
Good Banget,good banget,good banget,"['good', 'banget']","['good', 'banget']",good banget,6,positive
tetap waspada saat belanja bayak toko tidak sesuai menjual barangan yang di posting,tetap waspada saat belanja bayak toko tidak sesuai menjual barangan yang posting,tetap waspada saat belanja bayak toko tidak sesuai menjual barangan yang posting,"['tetap', 'waspada', 'saat', 'belanja', 'bayak', 'toko', 'tidak', 'sesuai', 'menjual', 'barangan', 'yang', 'posting']","['waspada', 'belanja', 'bayak', 'toko', 'sesuai', 'menjual', 'barangan', 'posting']",waspada belanja bayak toko sesuai jual barangan posting,9,positive
