Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
Hanya bintang yg bisa berkata,hanya bintang bisa berkata,hanya bintang bisa berkata,"['hanya', 'bintang', 'bisa', 'berkata']",['bintang'],bintang,0,neutral
"apa ada karyawan pt espay debit indonesia koe,yang bernama andrian?mohon klarifikasinya untuk pengguna seluruh dana.saya mohon dgn sangat perbaiki sistem nya,tempat atau DM yg jelas saya belum dapatkan sehingga aplikasi ini tidak dapat dipercaya lagi.perhatian untuk pengguna lama maupun baru sebaiknya sebelum terjadi akun kalian seperti yg saya alami sebaiknya saran saya segera tarik uang anda semua alihkan ke aplikasi lain yg lebih dipercaya.",karyawan espay debit indonesia koeyang bernama andrianmohon klarifikasinya untuk pengguna seluruh danasaya mohon sangat perbaiki sistem nyatempat atau jelas saya belum dapatkan sehingga aplikasi tidak dapat dipercaya lagiperhatian untuk pengguna lama maupun baru sebaiknya sebelum terjadi akun kalian seperti saya alami sebaiknya saran saya segera tarik uang anda semua alihkan aplikasi lain lebih dipercaya,karyawan espay debit indonesia koeyang bernama andrianmohon klarifikasinya untuk pengguna seluruh danasaya mohon sangat perbaiki sistem nyatempat atau jelas saya belum dapatkan sehingga aplikasi tidak dapat dipercaya lagiperhatian untuk pengguna lama maupun baru sebaiknya sebelum terjadi akun kalian seperti saya alami sebaiknya saran saya segera tarik uang anda semua alihkan aplikasi lain lebih dipercaya,"['karyawan', 'espay', 'debit', 'indonesia', 'koeyang', 'bernama', 'andrianmohon', 'klarifikasinya', 'untuk', 'pengguna', 'seluruh', 'danasaya', 'mohon', 'sangat', 'perbaiki', 'sistem', 'nyatempat', 'atau', 'jelas', 'saya', 'belum', 'dapatkan', 'sehingga', 'aplikasi', 'tidak', 'dapat', 'dipercaya', 'lagiperhatian', 'untuk', 'pengguna', 'lama', 'maupun', 'baru', 'sebaiknya', 'sebelum', 'terjadi', 'akun', 'kalian', 'seperti', 'saya', 'alami', 'sebaiknya', 'saran', 'saya', 'segera', 'tarik', 'uang', 'anda', 'semua', 'alihkan', 'aplikasi', 'lain', 'lebih', 'dipercaya']","['karyawan', 'espay', 'debit', 'indonesia', 'koeyang', 'bernama', 'andrianmohon', 'klarifikasinya', 'pengguna', 'danasaya', 'mohon', 'perbaiki', 'sistem', 'nyatempat', 'dapatkan', 'aplikasi', 'dipercaya', 'lagiperhatian', 'pengguna', 'akun', 'alami', 'saran', 'tarik', 'uang', 'alihkan', 'aplikasi', 'dipercaya']",karyawan espay debit indonesia koeyang nama andrianmohon klarifikasi guna danasaya mohon baik sistem nyatempat dapat aplikasi percaya lagiperhatian guna akun alami saran tarik uang alih aplikasi percaya,5,positive
terlalu sedikit gratis kirim transfer nya,terlalu sedikit gratis kirim transfer,terlalu sedikit gratis kirim transfer,"['terlalu', 'sedikit', 'gratis', 'kirim', 'transfer']","['gratis', 'kirim', 'transfer']",gratis kirim transfer,6,positive
"aku pengen liat riwayat transaksi ku yang sebelum nya tapi ngga bisa, entah karena bug atau gimana, soalnya udah 1 bulan lebih begini, bukannya mau nyari masalah segala macam tapi ada notif dana ku yang bilang aku belum menuntaskan transaksi disana, dan aku mau check riwayat tapi ngga bisa ya karena bug itu",pengen liat riwayat transaksi yang sebelum tapi ngga bisa entah karena atau gimana soalnya udah bulan lebih begini bukannya nyari masalah segala macam tapi notif dana yang bilang belum menuntaskan transaksi disana check riwayat tapi ngga bisa karena,pengin lihat riwayat transaksi yang sebelum tapi tidak bisa entah karena atau bagaimana soalnya sudah bulan lebih begini bukannya mencari masalah segala macam tapi notif dana yang bilang belum menuntaskan transaksi disana check riwayat tapi tidak bisa karena,"['pengin', 'lihat', 'riwayat', 'transaksi', 'yang', 'sebelum', 'tapi', 'tidak', 'bisa', 'entah', 'karena', 'atau', 'bagaimana', 'soalnya', 'sudah', 'bulan', 'lebih', 'begini', 'bukannya', 'mencari', 'masalah', 'segala', 'macam', 'tapi', 'notif', 'dana', 'yang', 'bilang', 'belum', 'menuntaskan', 'transaksi', 'disana', 'check', 'riwayat', 'tapi', 'tidak', 'bisa', 'karena']","['pengin', 'lihat', 'riwayat', 'transaksi', 'mencari', 'notif', 'dana', 'bilang', 'menuntaskan', 'transaksi', 'disana', 'check', 'riwayat']",pengin lihat riwayat transaksi cari notif dana bilang tuntas transaksi sana check riwayat,15,positive
seneng pakai aplikasi dana,seneng pakai aplikasi dana,senang pakai aplikasi dana,"['senang', 'pakai', 'aplikasi', 'dana']","['senang', 'pakai', 'aplikasi', 'dana']",senang pakai aplikasi dana,5,positive
mempermudah pembayaran,mempermudah pembayaran,mempermudah pembayaran,"['mempermudah', 'pembayaran']","['mempermudah', 'pembayaran']",mudah bayar,5,positive
saya ini krim uang dr dana ke bri tgl 24 tp sttus gagal.. tp saldo saya tidak kembalikan. dr tgl 24 smpe hr ni sy buat laporan gk da kejelasan. sy hub Diana jawaban ny gk jelas.. yg sy tany apa yg dijawab p. ko susah skli sy minta dana sy kembali... tlong lha jgan ribet mslah pengembalian..,saya krim uang dana sttus gagal saldo saya tidak kembalikan smpe buat laporan kejelasan diana jawaban jelas tany dijawab susah skli minta dana kembali tlong jgan ribet mslah pengembalian,saya krim uang dana status gagal saldo saya tidak kembalikan sampai buat laporan kejelasan diana jawaban jelas tany dijawab susah sekali meminta dana kembali tlong jangan ribet mslah pengembalian,"['saya', 'krim', 'uang', 'dana', 'status', 'gagal', 'saldo', 'saya', 'tidak', 'kembalikan', 'sampai', 'buat', 'laporan', 'kejelasan', 'diana', 'jawaban', 'jelas', 'tany', 'dijawab', 'susah', 'sekali', 'meminta', 'dana', 'kembali', 'tlong', 'jangan', 'ribet', 'mslah', 'pengembalian']","['krim', 'uang', 'dana', 'status', 'gagal', 'saldo', 'kembalikan', 'laporan', 'kejelasan', 'diana', 'tany', 'susah', 'dana', 'tlong', 'ribet', 'mslah', 'pengembalian']",krim uang dana status gagal saldo kembali lapor jelas ana tany susah dana tlong ribet mslah kembali,5,positive
"wkwk,di stel,stel masa pas event mistery box gw dapat yang 5.000 tiba tiba gk bisa di klaim",wkwkdi stelstel masa event mistery dapat yang  tiba tiba bisa klaim,wkwkdi stelstel masa event mistery dapat yang tiba tiba bisa klaim,"['wkwkdi', 'stelstel', 'masa', 'event', 'mistery', 'dapat', 'yang', 'tiba', 'tiba', 'bisa', 'klaim']","['wkwkdi', 'stelstel', 'event', 'mistery', 'klaim']",wkwkdi stelstel event mistery klaim,0,neutral
Ga bisa login,bisa login,bisa login,"['bisa', 'login']",['login'],login,0,neutral
markotop,markotop,markotop,['markotop'],['markotop'],markotop,0,neutral
bagus mantap,bagus mantap,bagus mantap,"['bagus', 'mantap']","['bagus', 'mantap']",bagus mantap,7,positive
"dana merugikan pengguna tolong ya kalo ad tagihan yg kita gatau itu dari mana tolong di kasih informasi nya dulu biar kita liat ,,masa tb tb transaksi kan lucu ,,harusnya ad izin dulu dari pengguna maen transaksi aj bukanya aman malah kaya di rampok ,,buat kalian gaush nyimpen uang di dana merugikan",dana merugikan pengguna tolong kalo tagihan kita gatau dari mana tolong kasih informasi dulu biar kita liat masa transaksi lucu harusnya izin dulu dari pengguna maen transaksi bukanya aman malah kaya rampok buat kalian gaush nyimpen uang dana merugikan,dana merugikan pengguna tolong kalau tagihan kita tidak tau dari mana tolong kasih informasi dulu biar kita lihat masa transaksi lucu harusnya izin dulu dari pengguna main transaksi bukanya aman malah kayak rampok buat kalian gaush menyimpan uang dana merugikan,"['dana', 'merugikan', 'pengguna', 'tolong', 'kalau', 'tagihan', 'kita', 'tidak', 'tau', 'dari', 'mana', 'tolong', 'kasih', 'informasi', 'dulu', 'biar', 'kita', 'lihat', 'masa', 'transaksi', 'lucu', 'harusnya', 'izin', 'dulu', 'dari', 'pengguna', 'main', 'transaksi', 'bukanya', 'aman', 'malah', 'kayak', 'rampok', 'buat', 'kalian', 'gaush', 'menyimpan', 'uang', 'dana', 'merugikan']","['dana', 'merugikan', 'pengguna', 'tolong', 'tagihan', 'tau', 'tolong', 'kasih', 'informasi', 'biar', 'lihat', 'transaksi', 'lucu', 'izin', 'pengguna', 'main', 'transaksi', 'bukanya', 'aman', 'kayak', 'rampok', 'gaush', 'menyimpan', 'uang', 'dana', 'merugikan']",dana rugi guna tolong tagih tau tolong kasih informasi biar lihat transaksi lucu izin guna main transaksi buka aman kayak rampok gaush simpan uang dana rugi,8,positive
cakep,cakep,cakep,['cakep'],['cakep'],cakep,5,positive
punya gw gak ada dana cicil nya tot,punya dana cicil,punya dana cicil,"['punya', 'dana', 'cicil']","['dana', 'cicil']",dana cicil,4,positive
dana cicil GK bisa dipakai woiii,dana cicil bisa dipakai woiii,dana cicil bisa dipakai woiii,"['dana', 'cicil', 'bisa', 'dipakai', 'woiii']","['dana', 'cicil', 'dipakai', 'woiii']",dana cicil pakai woiii,4,positive
selalu di depan dan terbaik,selalu depan terbaik,selalu depan terbaik,"['selalu', 'depan', 'terbaik']",['terbaik'],baik,3,positive
Bagus sangat berguna,bagus sangat berguna,bagus sangat berguna,"['bagus', 'sangat', 'berguna']","['bagus', 'berguna']",bagus guna,3,positive
dana sekarang kesedot sendiri jangan pake aplikasi ini lagi saldo gua satu juta tiba tiba hilang sendiri,dana sekarang kesedot sendiri jangan pake aplikasi lagi saldo satu juta tiba tiba hilang sendiri,dana sekarang kesedot sendiri jangan pakai aplikasi lagi saldo satu juta tiba tiba hilang sendiri,"['dana', 'sekarang', 'kesedot', 'sendiri', 'jangan', 'pakai', 'aplikasi', 'lagi', 'saldo', 'satu', 'juta', 'tiba', 'tiba', 'hilang', 'sendiri']","['dana', 'kesedot', 'pakai', 'aplikasi', 'saldo', 'juta', 'hilang']",dana sedot pakai aplikasi saldo juta hilang,7,positive
"dari jam 3 sore top up saldo melalui bank mandiri yang di simpan ga bisa bisa , padahal biasanya cepat langsung nongol notif ini gagal terus padahal pulsa ada tapi ditolak terus aneh aneh",dari sore saldo melalui bank mandiri yang simpan bisa bisa padahal biasanya cepat langsung nongol notif gagal terus padahal pulsa tapi ditolak terus aneh aneh,dari sore saldo melalui bank mandiri yang simpan bisa bisa padahal biasanya cepat langsung nongol notif gagal terus padahal pulsa tapi ditolak terus aneh aneh,"['dari', 'sore', 'saldo', 'melalui', 'bank', 'mandiri', 'yang', 'simpan', 'bisa', 'bisa', 'padahal', 'biasanya', 'cepat', 'langsung', 'nongol', 'notif', 'gagal', 'terus', 'padahal', 'pulsa', 'tapi', 'ditolak', 'terus', 'aneh', 'aneh']","['sore', 'saldo', 'bank', 'mandiri', 'simpan', 'cepat', 'langsung', 'nongol', 'notif', 'gagal', 'pulsa', 'ditolak', 'aneh', 'aneh']",sore saldo bank mandiri simpan cepat langsung nongol notif gagal pulsa tolak aneh aneh,-3,negative
ternyata seru juga kalau dah paham mengelola akun dana pokoknya serudeh,ternyata seru juga kalau paham mengelola akun dana pokoknya serudeh,ternyata seru juga kalau paham mengelola akun dana pokoknya serudeh,"['ternyata', 'seru', 'juga', 'kalau', 'paham', 'mengelola', 'akun', 'dana', 'pokoknya', 'serudeh']","['seru', 'paham', 'mengelola', 'akun', 'dana', 'pokoknya', 'serudeh']",seru paham kelola akun dana pokok serudeh,12,positive
dana makin ribet jangan ke dana lagi pindah aplikasi sekarang nomor GK aktif GK bisa masuk akun dana males banget,dana makin ribet jangan dana lagi pindah aplikasi sekarang nomor aktif bisa masuk akun dana males banget,dana makin ribet jangan dana lagi pindah aplikasi sekarang nomor aktif bisa masuk akun dana malas banget,"['dana', 'makin', 'ribet', 'jangan', 'dana', 'lagi', 'pindah', 'aplikasi', 'sekarang', 'nomor', 'aktif', 'bisa', 'masuk', 'akun', 'dana', 'malas', 'banget']","['dana', 'ribet', 'dana', 'pindah', 'aplikasi', 'nomor', 'aktif', 'masuk', 'akun', 'dana', 'malas', 'banget']",dana ribet dana pindah aplikasi nomor aktif masuk akun dana malas banget,1,positive
"admin nya besar trus setiap top up kena 1.000 itu rugi buat saya kalo ngurir sehari masuk 5x tf an setiap 1x tf an masuk kena biaya potongan 1.000,1.000 itu berharga bos",admin besar trus setiap kena  rugi buat saya kalo ngurir sehari masuk setiap masuk kena biaya potongan  berharga,admin besar terus setiap kena rugi buat saya kalau ngurir sehari masuk setiap masuk kena biaya potongan berharga,"['admin', 'besar', 'terus', 'setiap', 'kena', 'rugi', 'buat', 'saya', 'kalau', 'ngurir', 'sehari', 'masuk', 'setiap', 'masuk', 'kena', 'biaya', 'potongan', 'berharga']","['admin', 'kena', 'rugi', 'ngurir', 'sehari', 'masuk', 'masuk', 'kena', 'biaya', 'potongan', 'berharga']",admin kena rugi ngurir hari masuk masuk kena biaya potong harga,-16,negative
Udah lama banget tapi fitur Dana Cicil tetep gak Ada!!!!,udah lama banget tapi fitur dana cicil tetep,sudah lama banget tapi fitur dana cicil tetap,"['sudah', 'lama', 'banget', 'tapi', 'fitur', 'dana', 'cicil', 'tetap']","['banget', 'fitur', 'dana', 'cicil']",banget fitur dana cicil,5,positive
"sengaja kasi bintang 5 biar lu baca min yang belum download dana mending kaga usah dowload apk inj ga jelas, gw beli paket data im3 110rb dari apk dana,kuota ga masuk saldo udah ke potong,suruh chat bantuan DIANA terus katanya harus nunggu 2hari pembelian di tanggal 27desember 2025 jam 16 : 45 sekarang 29desember2025 jam 18 : 42 kuota masih belum masuk saldo masih belum balik,gw chat lagi Diana si robot kaga jelas itu,katany belum ada estimasi kepastian nya, buat orang kecil duit segitu berharga",sengaja kasi bintang biar baca yang belum download dana mending kaga usah dowload jelas beli paket data rb dari danakuota masuk saldo udah potongsuruh chat bantuan diana terus katanya harus nunggu hari pembelian tanggal desember  sekarang desember kuota masih belum masuk saldo masih belum balikgw chat lagi diana robot kaga jelas itukatany belum estimasi kepastian buat orang kecil duit segitu berharga,sengaja kasih bintang biar baca yang belum download dana mending kagak usah dowload jelas beli paket data ribu dari danakuota masuk saldo sudah potongsuruh chat bantuan diana terus katanya harus menunggu hari pembelian tanggal desember sekarang desember kuota masih belum masuk saldo masih belum balikgw chat lagi diana robot kagak jelas itukatany belum estimasi kepastian buat orang kecil duit segitu berharga,"['sengaja', 'kasih', 'bintang', 'biar', 'baca', 'yang', 'belum', 'download', 'dana', 'mending', 'kagak', 'usah', 'dowload', 'jelas', 'beli', 'paket', 'data', 'ribu', 'dari', 'danakuota', 'masuk', 'saldo', 'sudah', 'potongsuruh', 'chat', 'bantuan', 'diana', 'terus', 'katanya', 'harus', 'menunggu', 'hari', 'pembelian', 'tanggal', 'desember', 'sekarang', 'desember', 'kuota', 'masih', 'belum', 'masuk', 'saldo', 'masih', 'belum', 'balikgw', 'chat', 'lagi', 'diana', 'robot', 'kagak', 'jelas', 'itukatany', 'belum', 'estimasi', 'kepastian', 'buat', 'orang', 'kecil', 'duit', 'segitu', 'berharga']","['sengaja', 'kasih', 'bintang', 'biar', 'baca', 'download', 'dana', 'mending', 'kagak', 'dowload', 'beli', 'paket', 'data', 'ribu', 'danakuota', 'masuk', 'saldo', 'potongsuruh', 'chat', 'bantuan', 'diana', 'menunggu', 'pembelian', 'tanggal', 'desember', 'desember', 'kuota', 'masuk', 'saldo', 'balikgw', 'chat', 'diana', 'robot', 'kagak', 'itukatany', 'estimasi', 'kepastian', 'orang', 'duit', 'segitu', 'berharga']",sengaja kasih bintang biar baca download dana mending kagak dowload beli paket data ribu danakuota masuk saldo potongsuruh chat bantu ana tunggu beli tanggal desember desember kuota masuk saldo balikgw chat ana robot kagak itukatany estimasi pasti orang duit segitu harga,18,positive
sekarang kenapa gak bisa buat tf.. sebelum di update bisa buat ngirim.. kecewa ini,sekarang kenapa bisa buat sebelum update bisa buat ngirim kecewa,sekarang kenapa bisa buat sebelum update bisa buat mengirim kecewa,"['sekarang', 'kenapa', 'bisa', 'buat', 'sebelum', 'update', 'bisa', 'buat', 'mengirim', 'kecewa']","['update', 'mengirim', 'kecewa']",update kirim kecewa,2,positive
mempermudah transaksi....,mempermudah transaksi,mempermudah transaksi,"['mempermudah', 'transaksi']","['mempermudah', 'transaksi']",mudah transaksi,8,positive
mulai lagi penyakit lemot apk nya lambat dan fitur gak sesuai ekspektasi omongannya...,mulai lagi penyakit lemot lambat fitur sesuai ekspektasi omongannya,mulai lagi penyakit lemot lambat fitur sesuai ekspektasi omongannya,"['mulai', 'lagi', 'penyakit', 'lemot', 'lambat', 'fitur', 'sesuai', 'ekspektasi', 'omongannya']","['penyakit', 'lemot', 'lambat', 'fitur', 'sesuai', 'ekspektasi', 'omongannya']",sakit lot lambat fitur sesuai ekspektasi omong,-10,negative
saya blm muncul dana cicil nya dan instan nya,saya muncul dana cicil instan,saya muncul dana cicil instan,"['saya', 'muncul', 'dana', 'cicil', 'instan']","['muncul', 'dana', 'cicil', 'instan']",muncul dana cicil instan,5,positive
saya senang pakek.dana,saya senang pakekdana,saya senang pakekdana,"['saya', 'senang', 'pakekdana']","['senang', 'pakekdana']",senang pakekdana,5,positive
mudah bertransaksi mantap👍,mudah bertransaksi mantap,mudah bertransaksi mantap,"['mudah', 'bertransaksi', 'mantap']","['mudah', 'bertransaksi', 'mantap']",mudah transaksi mantap,13,positive
"cepat buat transfer ke rekening...biaya juga murah,,👍👍👍❤❤❤",cepat buat transfer rekeningbiaya juga murah,cepat buat transfer rekeningbiaya juga murah,"['cepat', 'buat', 'transfer', 'rekeningbiaya', 'juga', 'murah']","['cepat', 'transfer', 'rekeningbiaya', 'murah']",cepat transfer rekeningbiaya murah,6,positive
karna saya prcaya,karna saya prcaya,karena saya prcaya,"['karena', 'saya', 'prcaya']",['prcaya'],prcaya,0,neutral
kenapa ya ko gak bisa masu tolong dong di perbaiki sistem nya trimakasih,kenapa bisa masu tolong dong perbaiki sistem trimakasih,kenapa bisa masu tolong dong perbaiki sistem trimakasih,"['kenapa', 'bisa', 'masu', 'tolong', 'dong', 'perbaiki', 'sistem', 'trimakasih']","['masu', 'tolong', 'perbaiki', 'sistem', 'trimakasih']",masu tolong baik sistem trimakasih,6,positive
sangan ROCOMEDET,sangan rocomedet,sangan rocomedet,"['sangan', 'rocomedet']","['sangan', 'rocomedet']",sangan rocomedet,0,neutral
DANA SANGAT JELEK SEKALI! SAYA MINTA SOLUSI KARENA NOMOR SUDAH TIDAK AKTIF! TIDAK TERIMA KODE OTP JUGA! TAPI MALAH YANG LADENIN ROBOT TOLOL! DAN ITU PUN TIDAK BISA MEMBERIKAN SOLUSI! SUDAH 2 BULAN TIDAK ADA SOLUSINYA! MENDINGAN PADA UNINSTALL AJA DAH!,dana sangat jelek sekali saya minta solusi karena nomor sudah tidak aktif tidak terima kode juga tapi malah yang ladenin robot tolol tidak bisa memberikan solusi sudah bulan tidak solusinya mendingan pada uninstall,dana sangat jelek sekali saya meminta solusi karena nomor sudah tidak aktif tidak terima kode juga tapi malah yang meladeni robot tolol tidak bisa memberikan solusi sudah bulan tidak solusinya mendingan pada uninstall,"['dana', 'sangat', 'jelek', 'sekali', 'saya', 'meminta', 'solusi', 'karena', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'terima', 'kode', 'juga', 'tapi', 'malah', 'yang', 'meladeni', 'robot', 'tolol', 'tidak', 'bisa', 'memberikan', 'solusi', 'sudah', 'bulan', 'tidak', 'solusinya', 'mendingan', 'pada', 'uninstall']","['dana', 'jelek', 'solusi', 'nomor', 'aktif', 'terima', 'kode', 'meladeni', 'robot', 'tolol', 'solusi', 'solusinya', 'mendingan', 'uninstall']",dana jelek solusi nomor aktif terima kode laden robot tolol solusi solusi mending uninstall,9,positive
