Review text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data,score,label
mantap apk Kalo diaktifkan pinjaman saldo dana nya,mantap kalo diaktifkan pinjaman saldo dana,mantap kalau diaktifkan pinjaman saldo dana,"['mantap', 'kalau', 'diaktifkan', 'pinjaman', 'saldo', 'dana']","['mantap', 'diaktifkan', 'pinjaman', 'saldo', 'dana']",mantap aktif pinjam saldo dana,13,positive
Mudah untuk transaksi,mudah untuk transaksi,mudah untuk transaksi,"['mudah', 'untuk', 'transaksi']","['mudah', 'transaksi']",mudah transaksi,8,positive
penggunaan aplikasi sangat mudah dan saya puas.,penggunaan aplikasi sangat mudah saya puas,penggunaan aplikasi sangat mudah saya puas,"['penggunaan', 'aplikasi', 'sangat', 'mudah', 'saya', 'puas']","['penggunaan', 'aplikasi', 'mudah', 'puas']",guna aplikasi mudah puas,4,positive
bisnis kerja,bisnis kerja,bisnis kerja,"['bisnis', 'kerja']","['bisnis', 'kerja']",bisnis kerja,5,positive
nomor gopay hilang dan pin lupa tapi masi bisa login lewat email tolong gimana solusi untuk mengganti pin gopay tanpa otp,nomor gopay hilang lupa tapi masi bisa login lewat email tolong gimana solusi untuk mengganti gopay tanpa,nomor gopay hilang lupa tapi masih bisa login lewat email tolong bagaimana solusi untuk mengganti gopay tanpa,"['nomor', 'gopay', 'hilang', 'lupa', 'tapi', 'masih', 'bisa', 'login', 'lewat', 'email', 'tolong', 'bagaimana', 'solusi', 'untuk', 'mengganti', 'gopay', 'tanpa']","['nomor', 'gopay', 'hilang', 'lupa', 'login', 'email', 'tolong', 'solusi', 'mengganti', 'gopay']",nomor gopay hilang lupa login email tolong solusi ganti gopay,13,positive
semoga sesui harapan,semoga sesui harapan,semoga sesui harapan,"['semoga', 'sesui', 'harapan']","['semoga', 'sesui', 'harapan']",moga sesui harap,4,positive
mantap gak ribet kek aplikasi sebelah,mantap ribet aplikasi sebelah,mantap ribet aplikasi sebelah,"['mantap', 'ribet', 'aplikasi', 'sebelah']","['mantap', 'ribet', 'aplikasi', 'sebelah']",mantap ribet aplikasi belah,-8,negative
"Layanan terburuk, Mastiin transaksi berhasil dan gagal aja 15 Hari. refund transaksi gagal juga dibales 15 H. Drama duit nyangkut!!",layanan terburuk mastiin transaksi berhasil gagal hari refund transaksi gagal juga dibales drama duit nyangkut,layanan terburuk mastiin transaksi berhasil gagal hari refund transaksi gagal juga dibales drama duit nyangkut,"['layanan', 'terburuk', 'mastiin', 'transaksi', 'berhasil', 'gagal', 'hari', 'refund', 'transaksi', 'gagal', 'juga', 'dibales', 'drama', 'duit', 'nyangkut']","['layanan', 'terburuk', 'mastiin', 'transaksi', 'berhasil', 'gagal', 'refund', 'transaksi', 'gagal', 'dibales', 'drama', 'duit', 'nyangkut']",layan buruk mastiin transaksi hasil gagal refund transaksi gagal dibales drama duit nyangkut,-7,negative
penipu ngapain iklan saya tidak akan pernah menginstal aplikasi gopay selama lamanya muncul di Tik tok YouTube dn tv nyatanya palsu,penipu ngapain iklan saya tidak akan pernah menginstal aplikasi gopay selama lamanya muncul youtube nyatanya palsu,penipu mengapai iklan saya tidak akan pernah menginstal aplikasi gopay selama lamanya muncul youtube nyatanya palsu,"['penipu', 'mengapai', 'iklan', 'saya', 'tidak', 'akan', 'pernah', 'menginstal', 'aplikasi', 'gopay', 'selama', 'lamanya', 'muncul', 'youtube', 'nyatanya', 'palsu']","['penipu', 'mengapai', 'iklan', 'menginstal', 'aplikasi', 'gopay', 'muncul', 'youtube', 'palsu']",tipu kapai iklan menginstal aplikasi gopay muncul youtube palsu,-3,negative
topss best,topss best,topss best,"['topss', 'best']","['topss', 'best']",topss best,0,neutral
sangat membantu.pembayarran&pengirimam,sangat membantupembayarranpengirimam,sangat membantupembayarranpengirimam,"['sangat', 'membantupembayarranpengirimam']",['membantupembayarranpengirimam'],membantupembayarranpengirimam,0,neutral
okey,okey,okey,['okey'],['okey'],okey,0,neutral
PEMBAYARAN SALDO TANPA PERSETUJUAN sitem apaan yg anda buat !,pembayaran saldo tanpa persetujuan sitem apaan anda buat,pembayaran saldo tanpa persetujuan sitem apaan anda buat,"['pembayaran', 'saldo', 'tanpa', 'persetujuan', 'sitem', 'apaan', 'anda', 'buat']","['pembayaran', 'saldo', 'persetujuan', 'sitem']",bayar saldo tuju sitem,6,positive
"Sangat mudah ,dan aman 👍👍",sangat mudah aman,sangat mudah aman,"['sangat', 'mudah', 'aman']","['mudah', 'aman']",mudah aman,4,positive
Okey,okey,okey,['okey'],['okey'],okey,0,neutral
pembayaran lebih praktis,pembayaran lebih praktis,pembayaran lebih praktis,"['pembayaran', 'lebih', 'praktis']","['pembayaran', 'praktis']",bayar praktis,5,positive
gopay pinjamnya belom bisa d akses padahal udh tahap selanjutnya doang,gopay pinjamnya belom bisa akses padahal tahap selanjutnya doang,gopay pinjamnya belum bisa akses padahal tahap selanjutnya doang,"['gopay', 'pinjamnya', 'belum', 'bisa', 'akses', 'padahal', 'tahap', 'selanjutnya', 'doang']","['gopay', 'pinjamnya', 'akses', 'tahap', 'doang']",gopay pinjam akses tahap doang,3,positive
memberi kemudahan dalam transaksi,memberi kemudahan dalam transaksi,memberi kemudahan dalam transaksi,"['memberi', 'kemudahan', 'dalam', 'transaksi']","['kemudahan', 'transaksi']",mudah transaksi,8,positive
bagus buat transaksi,bagus buat transaksi,bagus buat transaksi,"['bagus', 'buat', 'transaksi']","['bagus', 'transaksi']",bagus transaksi,6,positive
Gopay memang mantap,gopay memang mantap,gopay memang mantap,"['gopay', 'memang', 'mantap']","['gopay', 'mantap']",gopay mantap,5,positive
mudah dan lancar free admin transaksi transfer ke bank lain,mudah lancar free admin transaksi transfer bank lain,mudah lancar free admin transaksi transfer bank lain,"['mudah', 'lancar', 'free', 'admin', 'transaksi', 'transfer', 'bank', 'lain']","['mudah', 'lancar', 'free', 'admin', 'transaksi', 'transfer', 'bank']",mudah lancar free admin transaksi transfer bank,15,positive
gopay pinjamnya gk bermanfaat di tolak,gopay pinjamnya bermanfaat tolak,gopay pinjamnya bermanfaat tolak,"['gopay', 'pinjamnya', 'bermanfaat', 'tolak']","['gopay', 'pinjamnya', 'bermanfaat', 'tolak']",gopay pinjam manfaat tolak,1,positive
dapat bonus,dapat bonus,dapat bonus,"['dapat', 'bonus']",['bonus'],bonus,4,positive
gopay memang mantap,gopay memang mantap,gopay memang mantap,"['gopay', 'memang', 'mantap']","['gopay', 'mantap']",gopay mantap,5,positive
gampang di gunakan dan banyak diskon nya,gampang gunakan banyak diskon,gampang gunakan banyak diskon,"['gampang', 'gunakan', 'banyak', 'diskon']","['gampang', 'diskon']",gampang diskon,6,positive
aplikasi terbaik,aplikasi terbaik,aplikasi terbaik,"['aplikasi', 'terbaik']","['aplikasi', 'terbaik']",aplikasi baik,-1,negative
saat ini kasih bintang 4 karna masih kena biaya admin,saat kasih bintang karna masih kena biaya admin,saat kasih bintang karena masih kena biaya admin,"['saat', 'kasih', 'bintang', 'karena', 'masih', 'kena', 'biaya', 'admin']","['kasih', 'bintang', 'kena', 'biaya', 'admin']",kasih bintang kena biaya admin,-1,negative
"apaan ini tiap jam 1 malam pasti aja kalo ngeklaim gopay coins gak di kirim terus, apalagi kalo gopay coins nya 1000 pasti gak di kirim padahal udah ngeklaim",apaan tiap malam pasti kalo ngeklaim gopay coins kirim terus apalagi kalo gopay coins  pasti kirim padahal udah ngeklaim,apaan tiap malam pasti kalau ngeklaim gopay coins kirim terus apalagi kalau gopay coins pasti kirim padahal sudah ngeklaim,"['apaan', 'tiap', 'malam', 'pasti', 'kalau', 'ngeklaim', 'gopay', 'coins', 'kirim', 'terus', 'apalagi', 'kalau', 'gopay', 'coins', 'pasti', 'kirim', 'padahal', 'sudah', 'ngeklaim']","['malam', 'ngeklaim', 'gopay', 'coins', 'kirim', 'gopay', 'coins', 'kirim', 'ngeklaim']",malam ngeklaim gopay coins kirim gopay coins kirim ngeklaim,3,positive
selalu ada event' yang menarik,selalu event yang menarik,selalu event yang menarik,"['selalu', 'event', 'yang', 'menarik']","['event', 'menarik']",event tarik,2,positive
bagus sekali aplikasinya,bagus sekali aplikasinya,bagus sekali aplikasinya,"['bagus', 'sekali', 'aplikasinya']","['bagus', 'aplikasinya']",bagus aplikasi,-2,negative
Verry Professional,verry professional,verry professional,"['verry', 'professional']","['verry', 'professional']",verry professional,0,neutral
apk taik gak bisa login 🗿,taik bisa login,tahi bisa login,"['tahi', 'bisa', 'login']","['tahi', 'login']",tahi login,-5,negative
suka dengan pelayanan dan rewardnya...banyakin lagi hadiahnya ya,suka dengan pelayanan rewardnyabanyakin lagi hadiahnya,suka dengan pelayanan rewardnyabanyakin lagi hadiahnya,"['suka', 'dengan', 'pelayanan', 'rewardnyabanyakin', 'lagi', 'hadiahnya']","['suka', 'pelayanan', 'rewardnyabanyakin', 'hadiahnya']",suka layan rewardnyabanyakin hadiah,9,positive
"“Mohon maaf sebelumnya, tadi saya sempat menyampaikan keluhan karena pembelian Diamond belum terkirim. Namun sekarang sudah diterima. Terima kasih, alhamdulillah.”",mohon maaf sebelumnya tadi saya sempat menyampaikan keluhan karena pembelian diamond belum terkirim namun sekarang sudah diterima terima kasih alhamdulillah,mohon maaf sebelumnya tadi saya sempat menyampaikan keluhan karena pembelian diamond belum terkirim namun sekarang sudah diterima terima kasih alhamdulillah,"['mohon', 'maaf', 'sebelumnya', 'tadi', 'saya', 'sempat', 'menyampaikan', 'keluhan', 'karena', 'pembelian', 'diamond', 'belum', 'terkirim', 'namun', 'sekarang', 'sudah', 'diterima', 'terima', 'kasih', 'alhamdulillah']","['mohon', 'maaf', 'keluhan', 'pembelian', 'diamond', 'terkirim', 'diterima', 'terima', 'kasih', 'alhamdulillah']",mohon maaf keluh beli diamond kirim terima terima kasih alhamdulillah,22,positive
"terlalu sering gangguan teknis. transaksi jdi sering ke pending. smpe Berjam jam. mohon d perbaiki lgi. e wallet itu hrusnya memudahkan, bukan menambah pusing.",terlalu sering gangguan teknis transaksi sering pending smpe berjam mohon perbaiki wallet hrusnya memudahkan bukan menambah pusing,terlalu sering gangguan teknis transaksi sering pending sampai berjam mohon perbaiki wallet harusnya memudahkan bukan menambah pusing,"['terlalu', 'sering', 'gangguan', 'teknis', 'transaksi', 'sering', 'pending', 'sampai', 'berjam', 'mohon', 'perbaiki', 'wallet', 'harusnya', 'memudahkan', 'bukan', 'menambah', 'pusing']","['gangguan', 'teknis', 'transaksi', 'pending', 'berjam', 'mohon', 'perbaiki', 'wallet', 'memudahkan', 'menambah', 'pusing']",ganggu teknis transaksi pending jam mohon baik wallet mudah tambah pusing,5,positive
semangat,semangat,semangat,['semangat'],['semangat'],semangat,4,positive
senang banget pakai gopay,senang banget pakai gopay,senang banget pakai gopay,"['senang', 'banget', 'pakai', 'gopay']","['senang', 'banget', 'pakai', 'gopay']",senang banget pakai gopay,6,positive
sering gangguan dan sering eror,sering gangguan sering eror,sering gangguan sering eror,"['sering', 'gangguan', 'sering', 'eror']","['gangguan', 'eror']",ganggu eror,-8,negative
murmer,murmer,murah meriah,"['murah', 'meriah']","['murah', 'meriah']",murah riah,6,positive
puas pakai gopay,puas pakai gopay,puas pakai gopay,"['puas', 'pakai', 'gopay']","['puas', 'pakai', 'gopay']",puas pakai gopay,3,positive
"sedih.. kucingku dah 1mgu lebih ndk bs dikasi makan karna tdk bs beli makanan... ruby ndk bs kepotg😭😭😭😭😭. .. tolg perbaiki,..",sedih kucingku mgu lebih dikasi makan karna beli makanan ruby kepotg tolg perbaiki,sedih kucingku mgu lebih dikasi makan karena beli makanan ruby kepotg tolg perbaiki,"['sedih', 'kucingku', 'mgu', 'lebih', 'dikasi', 'makan', 'karena', 'beli', 'makanan', 'ruby', 'kepotg', 'tolg', 'perbaiki']","['sedih', 'kucingku', 'mgu', 'dikasi', 'makan', 'beli', 'makanan', 'ruby', 'kepotg', 'tolg', 'perbaiki']",sedih kucing mgu kasi makan beli makan ruby kepotg tolg baik,-1,negative
ada notifikasi Hadiah untuk pengajuan pinjaman akhir tahun.Jadi sy lunasi meskipun belum Jatuh tempo tgl 15 januari 2025.Setelah melunasi dan melakukan Pinjaman go pay pinjam malah ditolak.Dan ada notifikasi ajukan kembali 26 desember 2026.Aplikasi yg tidak struktural,notifikasi hadiah untuk pengajuan pinjaman akhir tahunjadi lunasi meskipun belum jatuh tempo januari setelah melunasi melakukan pinjaman pinjam malah ditolakdan notifikasi ajukan kembali desember aplikasi tidak struktural,notifikasi hadiah untuk pengajuan pinjaman akhir tahunjadi lunasi meskipun belum jatuh tempo januari setelah melunasi melakukan pinjaman pinjam malah ditolakdan notifikasi ajukan kembali desember aplikasi tidak struktural,"['notifikasi', 'hadiah', 'untuk', 'pengajuan', 'pinjaman', 'akhir', 'tahunjadi', 'lunasi', 'meskipun', 'belum', 'jatuh', 'tempo', 'januari', 'setelah', 'melunasi', 'melakukan', 'pinjaman', 'pinjam', 'malah', 'ditolakdan', 'notifikasi', 'ajukan', 'kembali', 'desember', 'aplikasi', 'tidak', 'struktural']","['notifikasi', 'hadiah', 'pengajuan', 'pinjaman', 'tahunjadi', 'lunasi', 'jatuh', 'tempo', 'januari', 'melunasi', 'pinjaman', 'pinjam', 'ditolakdan', 'notifikasi', 'ajukan', 'desember', 'aplikasi', 'struktural']",notifikasi hadiah aju pinjam tahunjadi lunas jatuh tempo januari lunas pinjam pinjam ditolakdan notifikasi aju desember aplikasi struktural,-4,negative
lebih mudah,lebih mudah,lebih mudah,"['lebih', 'mudah']",['mudah'],mudah,4,positive
TOP bgt dan berguna,berguna,berguna,['berguna'],['berguna'],guna,1,positive
Bagus sekali sangat membantu,bagus sekali sangat membantu,bagus sekali sangat membantu,"['bagus', 'sekali', 'sangat', 'membantu']","['bagus', 'membantu']",bagus bantu,5,positive
min kenapa gopay saya ga bisa buat transaksi,kenapa gopay saya bisa buat transaksi,kenapa gopay saya bisa buat transaksi,"['kenapa', 'gopay', 'saya', 'bisa', 'buat', 'transaksi']","['gopay', 'transaksi']",gopay transaksi,4,positive
"semoga bermanfaat dengan adanya gopay,dan bisa saling memberi kemudahan dan keuntungan di dalam bertransaksi 🙏👍",semoga bermanfaat dengan adanya gopaydan bisa saling memberi kemudahan keuntungan dalam bertransaksi,semoga bermanfaat dengan adanya gopaydan bisa saling memberi kemudahan keuntungan dalam bertransaksi,"['semoga', 'bermanfaat', 'dengan', 'adanya', 'gopaydan', 'bisa', 'saling', 'memberi', 'kemudahan', 'keuntungan', 'dalam', 'bertransaksi']","['semoga', 'bermanfaat', 'gopaydan', 'kemudahan', 'keuntungan', 'bertransaksi']",moga manfaat gopaydan mudah untung transaksi,17,positive
ribet,ribet,ribet,['ribet'],['ribet'],ribet,-4,negative
apa lah di top up gak masuk dananya,masuk dananya,masuk dananya,"['masuk', 'dananya']","['masuk', 'dananya']",masuk dana,1,positive
apk sgt berguna praktis.simpel. jamin saldo hilang di ganti,berguna praktissimpel jamin saldo hilang ganti,berguna praktissimpel jamin saldo hilang ganti,"['berguna', 'praktissimpel', 'jamin', 'saldo', 'hilang', 'ganti']","['berguna', 'praktissimpel', 'jamin', 'saldo', 'hilang', 'ganti']",guna praktissimpel jamin saldo hilang ganti,4,positive
transaksi lancar dan mudah,transaksi lancar mudah,transaksi lancar mudah,"['transaksi', 'lancar', 'mudah']","['transaksi', 'lancar', 'mudah']",transaksi lancar mudah,12,positive
gopay cepat dam mudan dalam peoses transaksi,gopay cepat mudan dalam peoses transaksi,gopay cepat mudan dalam peoses transaksi,"['gopay', 'cepat', 'mudan', 'dalam', 'peoses', 'transaksi']","['gopay', 'cepat', 'mudan', 'peoses', 'transaksi']",gopay cepat mud peoses transaksi,7,positive
"cepat dan muda,☺️",cepat muda,cepat muda,"['cepat', 'muda']","['cepat', 'muda']",cepat muda,1,positive
"akun saya ga bisa login sampai sekarang karena kartu yg terdaftar di akun hilang. aturan dibikin dong kak verifikasi wajah , supaya saya bisa login lagi",akun saya bisa login sampai sekarang karena kartu terdaftar akun hilang aturan dibikin dong verifikasi wajah supaya saya bisa login lagi,akun saya bisa login sampai sekarang karena kartu terdaftar akun hilang aturan dibikin dong verifikasi wajah supaya saya bisa login lagi,"['akun', 'saya', 'bisa', 'login', 'sampai', 'sekarang', 'karena', 'kartu', 'terdaftar', 'akun', 'hilang', 'aturan', 'dibikin', 'dong', 'verifikasi', 'wajah', 'supaya', 'saya', 'bisa', 'login', 'lagi']","['akun', 'login', 'kartu', 'terdaftar', 'akun', 'hilang', 'aturan', 'dibikin', 'verifikasi', 'wajah', 'login']",akun login kartu daftar akun hilang atur bikin verifikasi wajah login,8,positive
aku suka gopay,suka gopay,suka gopay,"['suka', 'gopay']","['suka', 'gopay']",suka gopay,3,positive
bekerja profesional,bekerja profesional,bekerja profesional,"['bekerja', 'profesional']",['profesional'],profesional,0,neutral
tangks to you God luke everything more,tangks luke everything more,tangks luke everything more,"['tangks', 'luke', 'everything', 'more']","['tangks', 'luke', 'everything', 'more']",tangks luke everything more,0,neutral
"ini kenapa ya saya ga bisa transaksi tiap kali transaksi ada bacaan ""ga bisa lanjutin transaksi ini, kami mendeteksi ga wajar, jadi lagi di clicek dulu. Silahkan coba lagi nanti"" kenapa gitu ya tolong di percepatan perbaikan, saya mau beli kuota, pen main ml, tapi kamu malah betingkah gopay, ga estetik banget saya ga imo season ini.",kenapa saya bisa transaksi tiap kali transaksi bacaan bisa lanjutin transaksi kami mendeteksi wajar jadi lagi clicek dulu silahkan coba lagi nanti kenapa gitu tolong percepatan perbaikan saya beli kuota main tapi kamu malah betingkah gopay estetik banget saya season,kenapa saya bisa transaksi tiap kali transaksi bacaan bisa lanjutkan transaksi kami mendeteksi wajar jadi lagi clicek dulu silakan coba lagi nanti kenapa begitu tolong percepatan perbaikan saya beli kuota main tapi kamu malah betingkah gopay estetik banget saya season,"['kenapa', 'saya', 'bisa', 'transaksi', 'tiap', 'kali', 'transaksi', 'bacaan', 'bisa', 'lanjutkan', 'transaksi', 'kami', 'mendeteksi', 'wajar', 'jadi', 'lagi', 'clicek', 'dulu', 'silakan', 'coba', 'lagi', 'nanti', 'kenapa', 'begitu', 'tolong', 'percepatan', 'perbaikan', 'saya', 'beli', 'kuota', 'main', 'tapi', 'kamu', 'malah', 'betingkah', 'gopay', 'estetik', 'banget', 'saya', 'season']","['transaksi', 'kali', 'transaksi', 'bacaan', 'lanjutkan', 'transaksi', 'mendeteksi', 'wajar', 'clicek', 'silakan', 'coba', 'tolong', 'percepatan', 'perbaikan', 'beli', 'kuota', 'main', 'betingkah', 'gopay', 'estetik', 'banget', 'season']",transaksi kali transaksi baca lanjut transaksi deteksi wajar clicek sila coba tolong cepat baik beli kuota main beting gopay estetik banget season,39,positive
